video_file,pose_file
LISTEN,LI.npy
RELIEF,RE.npy
BARK2,B.npy
BLOWCANDLE2,BLOWCAN.npy
SPLASH-CA,SPLAS.npy
HAIR2,H.npy
CONFUSED2,CONFU.npy
HANGCLOTHES,HANGCLO.npy
TURNAROUND,TURNAR.npy
BLOUSE,BL.npy
SANDWICH4,SANDW.npy
ADOPT,A.npy
ALLWAY,AL.npy
BATHTUB,BAT.npy
MASSAGE,MAS.npy
SUNBATHE2,SUNBA.npy
TALKDIRTY,TALKD.npy
KITE2,K.npy
SHOULDER3,SHOUL.npy
WITCH2,WI.npy
IRON2,I.npy
FIFTH,F.npy
TOOTHBRUSH-CA,TOOTHBRUS.npy
BUCKLE2,BUC.npy
DRINK2,DR.npy
DISSOLVE,DISS.npy
ATLANTA,ATL.npy
BLUSH,B.npy
PIPE4,P.npy
BORED2,BO.npy
FORK4,F.npy
CREAM2,CR.npy
BANANA4,BAN.npy
STRAIN2,STR.npy
KNOWNOTHING,KNOWNOT.npy
INTELLIGENT,INTELLI.npy
HAIRDRYER3,HAIRDR.npy
PAGEANT,PAG.npy
DUE,.npy
REACH,R.npy
RIBBONAWARD,RIBBONA.npy
PINEAPPLE5,PINEAP.npy
CAN2,.npy
FOLLOW4,FOL.npy
HUMOR,H.npy
ERASE5,ER.npy
VISIT,V.npy
CATCHBASEBALL,CATCHBASE.npy
DRIBBLE,DRI.npy
CONDUCT3,COND.npy
IRON3,I.npy
HOODIE2,HOO.npy
VIDEOCAMERA2,VIDEOCAM.npy
PICKLE,PI.npy
LIFT2,L.npy
DINOSAUR2,DINOS.npy
EXPRESS,EXP.npy
HELICOPTER3,HELICOP.npy
SPREAD3,SPR.npy
SHARPEN3,SHAR.npy
VISION,VI.npy
GOAHEAD,GOA.npy
MAJOR,M.npy
OVERNIGHT,OVERN.npy
LOOKBACK,LOOK.npy
SUNDAY,SU.npy
PINCH2,PI.npy
A-LINEBOB,A-LIN.npy
CANCEL2,CAN.npy
RECENT2,REC.npy
THIRD2,TH.npy
SENSITIVE,SENSI.npy
OBSESS,OB.npy
DISSECT,DIS.npy
AUSTRALIA,AUSTR.npy
HONEY2,HO.npy
GESTURE,GES.npy
SHAKESPEARE,SHAKESP.npy
CHEERLEADER2,CHEERLEA.npy
CRASHPLANE,CRASHP.npy
LOBSTER3,LOBS.npy
HELMET2,HEL.npy
BURY4,B.npy
ELECTROCUTE,ELECTRO.npy
MAIL2,M.npy
UNIVERSE,UNIV.npy
STRAWBERRY4,STRAWBE.npy
RELAX2,RE.npy
YAWN4,Y.npy
TIMEOUT,TIM.npy
NECKLACE4,NECKL.npy
BARK3,B.npy
UNDERWEAR2,UNDERW.npy
CREWCUT,CRE.npy
LEMON2,LE.npy
TIEUP1,TI.npy
JACKET4,JAC.npy
OIL3,.npy
SCARF4,SC.npy
TRIP2,T.npy
GLUE2,G.npy
BADGE,B.npy
FROWN2,FR.npy
RESEARCH2,RESEA.npy
SAIL1,S.npy
EQUAL,E.npy
PLIERS,PL.npy
DIVE,.npy
BROWN,B.npy
ART,.npy
HAIRDRYER1,HAIRDR.npy
DRUNK,D.npy
TALL1,T.npy
LETTER1,LET.npy
WRONG,W.npy
LIVE1,L.npy
STETHOSCOPE1,STETHOSC.npy
COW,.npy
THURSDAY,THUR.npy
BELIEVE1,BELI.npy
ROOSTER,ROO.npy
DEATH,D.npy
POOLGAME,POOL.npy
CRACKER1,CRAC.npy
PAST,.npy
SNOW1,S.npy
IRON1,I.npy
HIGH,.npy
BREATHE,BRE.npy
NEWYORK,NEW.npy
LAWYER,LA.npy
ACCOMPLISH,ACCOMP.npy
CLOUD1,CL.npy
TURKEY1,TUR.npy
WHATFOR1,WHAT.npy
WEST,.npy
HOUR,.npy
THEATRE,THE.npy
GOLD,.npy
SCARF1,SC.npy
SATURDAY,SATU.npy
THIN,.npy
BUG,.npy
EMPEROR,EMP.npy
HAPPEN,HA.npy
BIRTH,B.npy
OFFICE,OF.npy
INTERNET,INTE.npy
BEER,.npy
WET,.npy
LOBSTER1,LOBS.npy
BREAK,B.npy
SAME1,S.npy
BAD,.npy
SHAMPOO,SHA.npy
MY,.npy
NOTCARE,NOT.npy
DOCTOR1,DOC.npy
HAMBURGER,HAMBU.npy
CRAWL1,CR.npy
BUSINESS,BUSI.npy
BASKETBALL1,BASKETB.npy
FRUSTRATE,FRUST.npy
SNAKE,S.npy
PROMOTE,PRO.npy
WEDNESDAY,WEDNE.npy
WALK1,W.npy
DIAMOND,DIA.npy
DIE,.npy
LOUD,.npy
ME,.npy
FIGURE,FI.npy
SETUP,S.npy
DELICIOUS,DELIC.npy
GOLF,.npy
SQUIRREL,SQUI.npy
RESPONSIBILITY,RESPONSIBI.npy
STRESS,ST.npy
ELEGANCE,ELEG.npy
ERASER,ER.npy
AIRPLANE,AIRP.npy
PATIENT1,PATI.npy
CRY1,.npy
WEATHER,WEA.npy
PRESIDENT,PRESI.npy
CHINA,C.npy
SNOB,.npy
REST,.npy
MEAN1,M.npy
SWALLOW,SWA.npy
LECTURE,LEC.npy
NUMBERS,NUM.npy
SUN,.npy
LOYAL,L.npy
POINT,P.npy
MICROSCOPE1,MICROSC.npy
TIRED,T.npy
OLD,.npy
WAIT,.npy
CLASS,C.npy
FINGERSPELLING,FINGERSPEL.npy
TREE,.npy
SKATEBOARDING1,SKATEBOARD.npy
BRACELET,BRAC.npy
CHICAGO,CHI.npy
WAY,.npy
COLOR,C.npy
BOX,.npy
PERFECT,PER.npy
ABOUT1,AB.npy
DEEP,.npy
TRUE,.npy
BACON,B.npy
MATH,.npy
OOPS,.npy
MANY,.npy
WEDDING,WED.npy
EMAIL,E.npy
BOY,.npy
COUGH,C.npy
TOILET,TO.npy
CONGRATULATIONS,CONGRATULAT.npy
BAR,.npy
DENTIST1,DENT.npy
SHOP1,S.npy
GLOVES1,GLO.npy
POWER,P.npy
FROM,.npy
ABOUT2,AB.npy
TIGER,T.npy
SLEEP,S.npy
SISTER,SI.npy
LAPTOP,LA.npy
START,S.npy
SODA,.npy
LOOKFOR,LOO.npy
MUSIC,M.npy
OWL,.npy
GUESS1,GU.npy
WORRY,W.npy
PERCENT,PER.npy
PHONE,P.npy
PULL,.npy
INJECT,IN.npy
PENCIL,PE.npy
BEAR,.npy
ACCIDENT,ACCI.npy
SUNSET,SU.npy
CHEESE,CH.npy
QUEEN,Q.npy
ATTENTION,ATTEN.npy
SILLY,S.npy
BABY1,B.npy
SKIRT,S.npy
MEETING,MEE.npy
AWAY,.npy
KILL,.npy
CANCEL1,CAN.npy
MIME,.npy
GETINFORMATIONOUTOF,GETINFORMATIONO.npy
SLED2,S.npy
CLOSET2,CLO.npy
PORCUPINE,PORCU.npy
EFFECT,EF.npy
NOTUNDERSTAND,NOTUNDERS.npy
LOVE,.npy
FIT,.npy
INNOCENT,INNO.npy
DAUGHTER,DAUG.npy
SAFE,.npy
SOMETIMES,SOMET.npy
SUIT,.npy
BLESS,B.npy
WINDY,W.npy
FINGER,FI.npy
CATCH3,CA.npy
FUN,.npy
MISS,.npy
GATECLOSE,GATEC.npy
HALLOWEEN1,HALLOW.npy
THRILLED,THRI.npy
STILL,S.npy
SHUTOUT,SHU.npy
DINNER1,DIN.npy
RESTLESS,REST.npy
RAISIN,RA.npy
MUMMY,M.npy
JOURNEY,JOU.npy
DISPATCH,DISP.npy
DEDICATE1,DEDIC.npy
PLATFORM,PLAT.npy
TO,.npy
CALCULATOR,CALCUL.npy
CROWN,C.npy
SYSTEM,SY.npy
INSTEAD,INS.npy
SHOOTING,SHOO.npy
LASTWEEK,LAST.npy
EDIT2,E.npy
MAD,.npy
HAIRDRESSER,HAIRDRE.npy
COMMUTE,COM.npy
ILOVEYOU,ILOV.npy
BEND,.npy
AVERAGE,AVE.npy
IMPRESS,IMP.npy
VOLUNTEER,VOLUN.npy
STAY,.npy
VANISH,VA.npy
RIVER2,RI.npy
HUNDRED,HUN.npy
NOBIGDEAL,NOBIG.npy
NECK,.npy
CLOSEDOOR,CLOSE.npy
ALLOVERBODY,ALLOVER.npy
AXE1,.npy
DONTCARE,DONT.npy
ACQUIRE,ACQ.npy
CULTURE,CUL.npy
SHAMEONYOU,SHAMEO.npy
NAKED,N.npy
BURP,.npy
TOPIC,T.npy
STORY3,ST.npy
MANAGE,MA.npy
PROFOUNDLYDEAF,PROFOUNDLY.npy
WHYNOT,WH.npy
READY,R.npy
DOG4,.npy
EXPERIENCED,EXPERIE.npy
INTENTIONAL,INTENTI.npy
TOMORROW,TOMO.npy
PEEL3,P.npy
HIS,.npy
HARP,.npy
THIRD1,TH.npy
WHEEL,W.npy
RAINBOW,RAI.npy
VALUE,V.npy
EARMUFFS,EARM.npy
DOESNTMATTER,DOESNTMA.npy
BOYFRIEND,BOYFR.npy
POPE,.npy
EVENT,E.npy
FLAG2,F.npy
HELL,.npy
FORM,.npy
HOOD,.npy
CROSSHEART,CROSSH.npy
CHILD,C.npy
HEADCOLD,HEAD.npy
CROSS3,CR.npy
SENTENCE2,SENTE.npy
TRACTOR,TRA.npy
WHEELCHAIR,WHEELC.npy
HANDS,H.npy
COUCH,C.npy
BEACH,B.npy
FRINGE,FR.npy
LAND,.npy
BITCH,B.npy
BOTH,.npy
PINCH1,PI.npy
LIFT1,L.npy
RECITE,RE.npy
EIGHT,E.npy
BITE2,B.npy
CURLYHAIR,CURLY.npy
BOILINGMAD,BOILIN.npy
EVERYYEAR,EVERY.npy
MESS,.npy
WHALE,W.npy
HOLDHANDS,HOLDH.npy
ALRIGHT,ALR.npy
PLUMMET,PLU.npy
SHORTPERSON,SHORTPE.npy
PRESS,P.npy
INDEPENDENT,INDEPEN.npy
ALWAYS,AL.npy
OLDEST,OL.npy
ROW,.npy
EYETURN,EYE.npy
ASSIST,AS.npy
SUCKTHUMB,SUCKT.npy
DRAG2,D.npy
AUTISM2,AUT.npy
COMFORTABLE,COMFORT.npy
PINEAPPLE4,PINEAP.npy
SPACE,S.npy
TOUCH,T.npy
COOL4,C.npy
NECKLACE3,NECKL.npy
TIMETOTIME,TIMETO.npy
GROWUP,GR.npy
THINKOBSESS,THINKOB.npy
CURL2,C.npy
ELEMENTARYSCHOOL,ELEMENTARYSC.npy
OOH,.npy
SCARF3,SC.npy
DOMINANT,DOMI.npy
PREGNANT,PREG.npy
WOMAN2,WO.npy
JAWDROP,JAW.npy
HITCHHIKE,HITCH.npy
INSIDE,IN.npy
LISTEN,LI.npy
RELIEF,RE.npy
BARK2,B.npy
CURTSEY2,CURT.npy
BLOWCANDLE2,BLOWCAN.npy
SPLASH-CA,SPLAS.npy
HAIR2,H.npy
CONFUSED2,CONFU.npy
HANGCLOTHES,HANGCLO.npy
TURNAROUND,TURNAR.npy
BLOUSE,BL.npy
SANDWICH4,SANDW.npy
ADOPT,A.npy
ALLWAY,AL.npy
BATHTUB,BAT.npy
MASSAGE,MAS.npy
SUNBATHE2,SUNBA.npy
TALKDIRTY,TALKD.npy
KITE2,K.npy
SHOULDER3,SHOUL.npy
WITCH2,WI.npy
IRON2,I.npy
FIFTH,F.npy
TOOTHBRUSH-CA,TOOTHBRUS.npy
BUCKLE2,BUC.npy
DRINK2,DR.npy
DISSOLVE,DISS.npy
ATLANTA,ATL.npy
BLUSH,B.npy
PIPE4,P.npy
BORED2,BO.npy
FORK4,F.npy
CREAM2,CR.npy
BANANA4,BAN.npy
STRAIN2,STR.npy
KNOWNOTHING,KNOWNOT.npy
HAIRDRYER3,HAIRDR.npy
PAGEANT,PAG.npy
DUE,.npy
REACH,R.npy
RIBBONAWARD,RIBBONA.npy
PINEAPPLE5,PINEAP.npy
CAN2,.npy
CATCHBASEBALL,CATCHBASE.npy
DRIBBLE,DRI.npy
CONDUCT3,COND.npy
IRON3,I.npy
HOODIE2,HOO.npy
VIDEOCAMERA2,VIDEOCAM.npy
PICKLE,PI.npy
LIFT2,L.npy
DINOSAUR2,DINOS.npy
EXPRESS,EXP.npy
HELICOPTER3,HELICOP.npy
SPREAD3,SPR.npy
SHARPEN3,SHAR.npy
VISION,VI.npy
GOAHEAD,GOA.npy
MAJOR,M.npy
OVERNIGHT,OVERN.npy
LOOKBACK,LOOK.npy
SUNDAY,SU.npy
PINCH2,PI.npy
A-LINEBOB,A-LIN.npy
CANCEL2,CAN.npy
RECENT2,REC.npy
THIRD2,TH.npy
SENSITIVE,SENSI.npy
OBSESS,OB.npy
DISSECT,DIS.npy
AUSTRALIA,AUSTR.npy
HONEY2,HO.npy
GESTURE,GES.npy
SHAKESPEARE,SHAKESP.npy
CHEERLEADER2,CHEERLEA.npy
CRASHPLANE,CRASHP.npy
LOBSTER3,LOBS.npy
HELMET2,HEL.npy
BURY4,B.npy
ELECTROCUTE,ELECTRO.npy
MAIL2,M.npy
UNIVERSE,UNIV.npy
STRAWBERRY4,STRAWBE.npy
RELAX2,RE.npy
YAWN4,Y.npy
TIMEOUT,TIM.npy
NECKLACE4,NECKL.npy
BARK3,B.npy
UNDERWEAR2,UNDERW.npy
CREWCUT,CRE.npy
LEMON2,LE.npy
TIEUP1,TI.npy
JACKET4,JAC.npy
OIL3,.npy
SCARF4,SC.npy
TRIP2,T.npy
GLUE2,G.npy
BADGE,B.npy
FROWN2,FR.npy
RESEARCH2,RESEA.npy
SAIL1,S.npy
EQUAL,E.npy
PLIERS,PL.npy
DIVE,.npy
BROWN,B.npy
ART,.npy
HAIRDRYER1,HAIRDR.npy
DRUNK,D.npy
TALL1,T.npy
LETTER1,LET.npy
WRONG,W.npy
LIVE1,L.npy
STETHOSCOPE1,STETHOSC.npy
COW,.npy
THURSDAY,THUR.npy
BELIEVE1,BELI.npy
ROOSTER,ROO.npy
DEATH,D.npy
POOLGAME,POOL.npy
CRACKER1,CRAC.npy
PAST,.npy
SNOW1,S.npy
IRON1,I.npy
HIGH,.npy
BREATHE,BRE.npy
NEWYORK,NEW.npy
LAWYER,LA.npy
ACCOMPLISH,ACCOMP.npy
CLOUD1,CL.npy
TURKEY1,TUR.npy
WHATFOR1,WHAT.npy
WEST,.npy
HOUR,.npy
THEATRE,THE.npy
GOLD,.npy
SCARF1,SC.npy
SATURDAY,SATU.npy
THIN,.npy
BUG,.npy
EMPEROR,EMP.npy
HAPPEN,HA.npy
BIRTH,B.npy
OFFICE,OF.npy
INTERNET,INTE.npy
BEER,.npy
WET,.npy
LOBSTER1,LOBS.npy
BREAK,B.npy
SAME1,S.npy
BAD,.npy
SHAMPOO,SHA.npy
MY,.npy
NOTCARE,NOT.npy
DOCTOR1,DOC.npy
HAMBURGER,HAMBU.npy
CRAWL1,CR.npy
CLIP,.npy
BAT1,.npy
HONK,.npy
EVERYDAY,EVER.npy
EXAMPLE,EXA.npy
ONE,.npy
MEXICAN1,MEXI.npy
TONGUE,TO.npy
DEGREE,DE.npy
RELEASE,REL.npy
BRAG,.npy
RESULT,RE.npy
MEGAPHONE,MEGAP.npy
PRACTICE,PRAC.npy
AUDITORIUM,AUDITO.npy
SOON1,S.npy
ARREST1,ARR.npy
ONLYONE,ONL.npy
DIFFERENT,DIFFE.npy
SNORKEL,SNO.npy
SENATE,SE.npy
SPAIN,S.npy
HARMONICA,HARMO.npy
PLAYERS,PLA.npy
SOCIALIZE,SOCIA.npy
ACCESS,AC.npy
ALITTLEBIT,ALITTL.npy
HINGE,H.npy
WELCOME1,WELC.npy
GONE,.npy
ADMIT,A.npy
BRAINWASH,BRAIN.npy
POLICY,PO.npy
TUESDAY,TUE.npy
BLOW,.npy
NEAR,.npy
DOUBLE,DO.npy
RESIGN,RE.npy
UPSET1,UP.npy
ASTRONAUT,ASTRO.npy
PARAGRAPH,PARAG.npy
OPPORTUNITY,OPPORTU.npy
EARSUP,EA.npy
ERASE1,ER.npy
STOPWATCH,STOPW.npy
MOTIVATION1,MOTIVAT.npy
NOT,.npy
REDUCE,RE.npy
SPECIAL1,SPEC.npy
HE,.npy
ABSOLUTELYNOTHING,ABSOLUTELYNOT.npy
DRESSUP,DRE.npy
DESTROY,DES.npy
FAIR,.npy
SAUSAGE,SAU.npy
STAND-UP,STAN.npy
ALLGONE,ALL.npy
GUILLOTINE1,GUILLOT.npy
HANDSOME1,HANDS.npy
PIZZA1,PI.npy
CHARGE,CH.npy
TECHNOLOGY,TECHNO.npy
ELEVATOR2,ELEVA.npy
HEARTBODY,HEART.npy
CHURN,C.npy
COOL1,C.npy
WINTER,WI.npy
LONGWORD,LONG.npy
SHAVE1,SH.npy
WRING,W.npy
SHOT,.npy
TRANSFER,TRAN.npy
LEATHER,LEA.npy
DEPENDON,DEPE.npy
SHELF,S.npy
HOCKEY,HO.npy
HOTEL,H.npy
RESEARCH1,RESEA.npy
LETTER2,LET.npy
UPLOAD,UP.npy
KNEEL,K.npy
JIGSAWPUZZLE,JIGSAWPU.npy
EYEGLASSES,EYEGLA.npy
SHIRT1,SH.npy
PAPER,P.npy
POLICEMAN1,POLICE.npy
WOLF,.npy
PIE,.npy
TURTLE,TU.npy
STREET,ST.npy
WANDER,WA.npy
READ,.npy
SURF,.npy
BIRD,.npy
SHOWER,SH.npy
MICROWAVE,MICRO.npy
PAINTBRUSH,PAINTB.npy
EVALUATE,EVAL.npy
FISH,.npy
DRUM,.npy
SHOVEL1,SHO.npy
GOAT,.npy
TOBACCO,TOB.npy
BALLOON,BAL.npy
NEUTRAL,NEU.npy
RADIO,R.npy
SHEEP,S.npy
HISTORY,HIS.npy
NECKLACE1,NECKL.npy
DESERT,DE.npy
SOCKS,S.npy
MAGAZINE,MAGA.npy
LION,.npy
BED1,.npy
HEARINGAID,HEARIN.npy
SHY,.npy
NIGHT1,NI.npy
CASTLE1,CAS.npy
MONKEY,MO.npy
PARACHUTE1,PARACH.npy
STARS,S.npy
BOWTIE,BO.npy
LEMON1,LE.npy
SANDALS,SAN.npy
KITE1,K.npy
DRAWER,DR.npy
CHAIR,C.npy
TRASH,T.npy
WAITER,WA.npy
DEODORANT,DEODO.npy
STUDENT,STU.npy
ROLLERSKATING,ROLLERSKA.npy
PSYCHOLOGIST,PSYCHOLO.npy
RIVER1,RI.npy
DEER,.npy
PANTS1,PA.npy
LETTUCE1,LETT.npy
SWING1,SW.npy
GORILLA,GOR.npy
POPCORN,POP.npy
BRIDESMAID,BRIDES.npy
CAMPING,CAM.npy
PEACH1,PE.npy
ELECTRICIAN,ELECTRI.npy
HAIR1,H.npy
HOMEWORK,HOME.npy
BRA1,.npy
FISHING1,FISH.npy
SALAD,S.npy
BLANKET,BLA.npy
CUP,.npy
CANDY1,CA.npy
DOLPHIN1,DOLP.npy
MOON,.npy
COUNSELOR,COUNS.npy
DORMITORY,DORMI.npy
SOAP1,S.npy
PILLOW1,PIL.npy
BRUSH,B.npy
HORSE,H.npy
COFFEE,CO.npy
ISLAND,IS.npy
MILK1,M.npy
DIAPER,DI.npy
DUMB,.npy
MOP1,.npy
HUMBLE,HU.npy
ENGLISH,ENG.npy
TIE1,.npy
SCARCELY,SCAR.npy
SHOW,.npy
GROW,.npy
AMERICA,AME.npy
LAST,.npy
ISRAEL,IS.npy
SALT,.npy
PILE,.npy
COMMUNICATION,COMMUNICA.npy
PLEASE,PL.npy
WHERE,W.npy
PURPLE,PU.npy
ANIMAL,AN.npy
DRINK1,DR.npy
ARMY,.npy
VOTE,.npy
PATIENT2,PATI.npy
ASK,.npy
SAD,.npy
RELIGION,RELI.npy
FIGHT,F.npy
DONTMIND,DONT.npy
CUTE2,C.npy
HOME,.npy
DRYER,D.npy
MAKE,.npy
GAS,.npy
WARN,.npy
GET,.npy
WIN,.npy
GOVERNMENT,GOVERN.npy
GLASSES,GLA.npy
LAWNMOWER,LAWNM.npy
TALK1,T.npy
FIRST,F.npy
STUPID1,STU.npy
EXERCISE,EXER.npy
IMAGINE1,IMAG.npy
KEYBOARD,KEYB.npy
LATE,.npy
WISH,.npy
CALLATTENTION,CALLATTEN.npy
CHAT,.npy
TALL2,T.npy
DIVORCE,DIV.npy
CATHOLIC,CATH.npy
COUSIN,CO.npy
OWE,.npy
MACHINE,MAC.npy
MUSTACHE,MUST.npy
MIND,.npy
SICK,.npy
GALLAUDET,GALLA.npy
KNOW,.npy
PINK,.npy
PROBLEM1,PROB.npy
FIND,.npy
ACT,.npy
RING,.npy
NEW,.npy
VEGETABLE,VEGET.npy
EMOTION,EMO.npy
BLIND,B.npy
FINE1,F.npy
LOOKAT,LO.npy
BUILDING,BUIL.npy
COLLEGE,COL.npy
POSSIBLE,POSS.npy
DOUBT,D.npy
FLAG1,F.npy
PRICE,P.npy
FRECKLES,FREC.npy
VIOLIN,VI.npy
REALLY,RE.npy
MORE,.npy
5DOLLARS,5DOL.npy
RUDE,.npy
FAT,.npy
HARD,.npy
KEY,.npy
BEHIND,BE.npy
TIME,.npy
BAKE2,B.npy
VACATION,VACA.npy
PREFER,PR.npy
YEAR,.npy
CAREFUL,CAR.npy
FALL1,F.npy
HOTDOG,HO.npy
PEPSI,P.npy
WHICH,W.npy
WHO,.npy
INVITE,IN.npy
HOSPITAL1,HOSPI.npy
PLAY,.npy
CREDITCARD,CREDIT.npy
WOMAN1,WO.npy
COMPLEX,COM.npy
BLOOD,B.npy
GREEN,G.npy
HEARING,HEA.npy
MAYBE,M.npy
PIPE1,P.npy
BRAVE,B.npy
SCARED,SC.npy
ACTION,AC.npy
FAULT,F.npy
FOREIGNER1,FOREIG.npy
MORNING,MOR.npy
UNDERSTAND,UNDERS.npy
KING,.npy
TEMPTATION,TEMPTA.npy
CANCELLATION,CANCELLA.npy
NORTH,N.npy
TWO,.npy
HAMMER,HA.npy
MEASURE1,MEAS.npy
EXPLANATION,EXPLANA.npy
RIGHT2,RI.npy
SUSPECT,SUS.npy
ALARM,A.npy
LAUGH,L.npy
EUROPE,EU.npy
CORN2,C.npy
THAT,.npy
EGYPT,E.npy
SHOP2,S.npy
GULLIBLE,GULL.npy
CLEAR,C.npy
NAME,.npy
SKATE,S.npy
RED,.npy
DISAPPEAR,DISAP.npy
STRANGE,STR.npy
FRIENDLY,FRIE.npy
PAIN,.npy
WHY,.npy
GREECE,GR.npy
BOWL,.npy
HUSBAND,HUS.npy
UNIVERSITY,UNIVER.npy
APPEAR,AP.npy
FUTURE,FU.npy
LIGHTER,LIG.npy
FALL2,F.npy
MOTORCYCLE,MOTORC.npy
CHANNEL,CHA.npy
COCACOLA,COCA.npy
COVERUP,COV.npy
HELLO,H.npy
STOMACH,STO.npy
ZOOMOFF,ZOO.npy
SSHH,.npy
EGGBEATER,EGGBE.npy
GIFT,.npy
SWITZERLAND,SWITZER.npy
TEAM,.npy
WANT1,W.npy
WALL,.npy
VITAMINS,VITA.npy
BACKOUT,BAC.npy
FILTER,FI.npy
BASKET1,BAS.npy
NAILCLIPPER,NAILCLI.npy
DODO,.npy
GRENADE,GRE.npy
LUNCH2,LU.npy
FRACTION,FRAC.npy
SERVE1,SE.npy
PEEKABOO,PEEK.npy
SINK,.npy
EACH,.npy
VIEW,.npy
LICK1,L.npy
ENTER,E.npy
PSYCHOLOGY,PSYCHO.npy
FLUTE,F.npy
WORKOUT,WOR.npy
STICKY,ST.npy
CHAIN,C.npy
SHARK1,SH.npy
CHASE,C.npy
SOCCER2,SOC.npy
FALLINGASLEEP,FALLINGAS.npy
BOXING,BO.npy
TAKECARE,TAKE.npy
PULLCONVINCE,PULLCONV.npy
CAPTURE,CAP.npy
PONDER,PO.npy
JOKE,.npy
SOCIETY,SOC.npy
WATERDROP,WATER.npy
ANYONE,AN.npy
MAPLE,M.npy
CEMETERY,CEME.npy
FAIL,.npy
ALLOFSUDDEN,ALLOFSU.npy
TOTAL,T.npy
COOL3,C.npy
LONGAGO,LON.npy
BECOME,BE.npy
IMPROVE,IMP.npy
UNCERTAIN,UNCER.npy
GREET1,GR.npy
PROPOSE,PRO.npy
TOSSOUT,TOS.npy
SQUARE,SQ.npy
EMPTY2,EM.npy
PACK,.npy
THANKYOU,THAN.npy
EACHOTHER,EACHO.npy
PRECIOUS,PREC.npy
WILLGO,WI.npy
LAYDOWN,LAY.npy
PARANOID,PARA.npy
ALASKA,AL.npy
EXPERIMENT,EXPERI.npy
ARTICLE,ART.npy
EVERYNIGHT,EVERYN.npy
GETTOGETHER,GETTOGE.npy
STORY1,ST.npy
SQUEEZE,SQU.npy
REMOVE,RE.npy
KNOCKOFF,KNOC.npy
BETWEEN,BET.npy
SPICY,S.npy
JEWELRY,JEW.npy
BULLSHIT,BULL.npy
ADVANTAGE,ADVAN.npy
WHISPER,WHI.npy
SIGNPAPER,SIGNP.npy
THERAPY,THE.npy
DONTFEELLIKE,DONTFEEL.npy
LEAVEALONE,LEAVEA.npy
COMMUNITY,COMMU.npy
CLIENT,CL.npy
BREAKFAST1,BREAKF.npy
TURN,.npy
CORNER,CO.npy
GOODYGOODYSHOEOPPOSITE,GOODYGOODYSHOEOPPO.npy
LEND,.npy
SOPHOMORE,SOPHO.npy
SUPERVISOR,SUPERV.npy
INSTITUTE,INSTI.npy
TOSS,.npy
WIDE,.npy
DOG2,.npy
BOWLING2,BOWL.npy
RIDE1,R.npy
FLOAT1,FL.npy
THEORY,TH.npy
SHORTWORD,SHORT.npy
LABEL,L.npy
FIRED,F.npy
ADVERTISE,ADVER.npy
DEMOTE,DE.npy
INHALE,IN.npy
CARDS,C.npy
MINIMUM2,MINI.npy
JUNIOR,JU.npy
GLOVES2,GLO.npy
SLICE1,SL.npy
DARK1,D.npy
DEVOUR,DE.npy
HATCH2,HA.npy
ARREST2,ARR.npy
PILLOW2,PIL.npy
FOLLOW1,FOL.npy
CELLPHONE,CELLP.npy
FLASHLIGHT2,FLASHLI.npy
BOOK,.npy
BATH,.npy
THREE,T.npy
ANGRY,A.npy
MOTHER,MO.npy
DRESS,D.npy
BRIDGE1,BRI.npy
GRANDFATHER,GRANDFA.npy
CONCEPT,CON.npy
FAVORITE,FAVO.npy
LOOKAPPEARANCE,LOOKAPPEAR.npy
CITY1,C.npy
BUTTERFLY,BUTTE.npy
BECAUSE,BEC.npy
TRAIN,T.npy
CHOCOLATE,CHOCO.npy
BELT1,B.npy
SPEAKERS,SPEA.npy
CABINET,CAB.npy
IMPORTANT,IMPOR.npy
RAIN,.npy
SAME2,S.npy
WORK,.npy
SURPRISE,SURP.npy
SLOW,.npy
RECORDING,RECOR.npy
FARM,.npy
LIPSTICK,LIPS.npy
VIDEOPHONE,VIDEOP.npy
SEW,.npy
FOUR,.npy
ALPHABET,ALPH.npy
BROTHER,BRO.npy
COOKIE,CO.npy
CIGAR,C.npy
WORM,.npy
PERSON,PE.npy
THINGS,TH.npy
HEALTH,HE.npy
THIEF1,TH.npy
TROUBLE,TRO.npy
AFTER,A.npy
WEAR,.npy
PEOPLE,PE.npy
DANCE,D.npy
EXPERIENCE,EXPERI.npy
TRAVEL,TR.npy
BASEMENT,BASE.npy
MOVIE1,MO.npy
CALLTTY,CAL.npy
CIGARETTE,CIGAR.npy
AND,.npy
EMBARRASS,EMBAR.npy
CHARACTER,CHARA.npy
BORROW,BO.npy
SERIOUS,SER.npy
FINISH,FI.npy
TEXT,.npy
EAT2,.npy
SCARCELY,SCAR.npy
SHOW,.npy
GROW,.npy
AMERICA,AME.npy
MOUSE,M.npy
DINOSAUR1,DINOS.npy
TABLE,T.npy
POTATO,PO.npy
ANGEL,A.npy
MONTH,M.npy
CHEAT1,CH.npy
COMPUTER,COMP.npy
DEVIL,D.npy
DANCER,DA.npy
CEREAL,CE.npy
LANGUAGE,LANG.npy
INSULT,IN.npy
NEPHEW,NE.npy
CAT1,.npy
SANDWICH1,SANDW.npy
ROOM,.npy
SCIENTIST,SCIEN.npy
PEPPER,PE.npy
CAFETERIA,CAFET.npy
MUSEUM,MU.npy
FRONT,F.npy
MUCH,.npy
THIEF2,TH.npy
EXPENSIVE,EXPEN.npy
